Title,Author,Poem,PoemAnalysis,PoemGoogleCounts
咏史,左思,"郁郁涧底松，离离山上苗。
以彼径寸茎，荫此百尺条。
世胄蹑高位，英俊沉下僚。
地势使之然，由来非一朝。
金张籍旧业，七叶珥汉貂。
冯公岂不伟？白首不见招。","诗人在这首诗里描写的世家子弟通过父兄的势力谋取到高官的情况。这在魏晋时期普遍存在，甚至发展成为一种严重的社会问题。概括起来讲，就是“九品中正制”的用人制度形成了“上品无寒门，下品无世族”的情况。据《晋书》记载，晋朝的高官“皆先代功臣之胤，非其子孙，则其曾玄”。
基于这种情况，诗人写作这首诗，既表达了对这种既定社会现实的不满和愤怒，又把世家贵人比喻为“径寸茎”，表现了对他们的蔑视。",38000
归园田居,陶渊明,"少无适俗韵，性本爱丘山。
误落尘网中，一去三十年。
羁鸟恋旧林，池鱼思故渊。
开荒南野际，守拙归园田。
方宅十余亩，草屋八九间，
榆柳荫后檐，桃李罗堂前。
暖暖远人村，依依墟里烟。
狗吠深巷中，鸡鸣桑树颠。
户庭无尘杂，虚室有余闲。
久在樊笼里，复得返自然。

种豆南山下，草盛豆苗稀。
晨兴理荒秽，带月荷锄归。
道狭草木长，夕露沾我衣。
衣沾不足惜，但使愿无违。","本篇是陶渊明田园诗的代表作，描绘了美好的田园风光，抒发了归隐后的愉快心情，优美自然、朴实动人。
作者在前两句点明了自己的性格，说自己本来就不喜欢官场，只留恋青山绿水。接着用“误入尘网中”、“羁鸟”、“池鱼”表达了自己自然、清高的性情和对官场的厌恶。笔锋一转，作者又描述了朴实自然的山村景象。作者没有刻意描绘，只是罗列了一些乡村中常见的景物，朴实无华，但是生动形象。全诗最后两句是点题之笔，与开头两句照应。一开始从厌恶官场写到优美的田园风光，最后表达了作者摆脱官场后，重返田园的那种愉悦和如释重负的感觉。
陶渊明的语言风格在这首诗中得到了很好的体现，自然流畅、生动形象，每一处看上去都精心打磨，却又不着痕迹。
这首诗虽然短，但是体现了作者的率真。
开头两句描述了耕种不易，到南山下种豆，但是长势不好，地里的草比豆苗还要多。接着描述耕种的艰辛，一早就要到地里去锄草，晚上伴着月亮回家。这几句非常简练，寥寥数语就使作者那种不善农事、辛勤耕作的形象跃然纸上。
“道狭草木长，夕露沾我衣”，这两句非常形象，我们仿佛看到作者忙完了一天，顶着月光走在回家的路上，由于路边的草太长，又加上带着露水，衣服都被沾湿了。写到这里作者都是在说耕种的艰辛和不易，那么他对此又是怎样看待的呢？最后两句便是回答：“衣沾不足惜，但使愿无违。”这个回答非常坚定，沾湿衣服不算什么，只要不违背自己的愿望。这充分体现了作者坚定的性格。",96600
杂诗八首（其二）,陶渊明,"白日沦西阿，素月出东岭。
遥遥万里辉，荡荡空中景。
风来入房户，夜中枕席冷。
气变悟时易，不眠知夕永。
欲言无予和，挥杯劝孤影。
日月掷人去，有志不获骋。
念此怀悲凄，终晓不能静。","作者在这首诗中表达了自己孤独凄凉，空有壮志，不能实现的感慨。
作者着笔由远及近，先描写日落西山，月色辽阔，烘托出一种悲凉的气氛，然后开始感叹岁月流逝。“气变悟时易，不眠知夕永”一句中作者夜里睡不着觉，突然发现天气冷了，季节变了，自己的心境也跟着变得悲凉。一句“欲言无予和，挥杯劝孤影”，更是将作者的那种寂寞和没有知音的苦闷刻画了出来。最后，作者感慨自己空有抱负，可惜身处乱世无法实现。
从这首诗中可以看出，作者虽然退隐田园，但是对世事和自己的抱负并没有忘怀。这既是作者对自己志向的一种缅怀，也从侧面揭露了当时社会的黑暗。",7610000
饮酒（其五）,陶渊明,"结庐在人境，而无车马喧。
问君何能尔？心远地自偏。
采菊东篱下，悠然见南山。
山气日夕佳，飞鸟相与还。
此中有真意，欲辨已忘言。","这是陶渊明最脍炙人口的诗作之一，通俗易懂，朗朗上口。
前四句描述了作者远离官场，断绝世俗交往，并且自问自答，谈自己远离仕途的感受，那就是“心远地自偏”。断绝了与官场世俗之间的关系之后，尽管身处“人境”，也会觉得自己地处偏僻的地方。
接下来四句借景抒情，每一句都透露出一股闲适的心情和闲居乡野的乐趣，从而更否定了以前那种污浊的官场生活。尤其是其中的“采菊东篱下，悠然见南山”，更是成了千古流传的名句。
最后两句非常妙。“此中有真意，欲辨已忘言”，离开污浊的官场，回到悠闲的乡下，这里面有一种真正的人生乐趣，但是这种乐趣只可意会而不可言传。以这两句收尾，使全诗有一种意味深长的感觉，让人回味无穷。",274000
咏荆轲,陶渊明,"燕丹善养士，志在报强嬴。
招集百夫良，岁暮得荆卿。
君子死知己，提剑出燕京；
素骥鸣广陌，慷慨送我行。
雄发指危冠，猛气冲长缨。
饮饯易水上，四座列群英；
渐离击悲筑，宋意唱高声。
萧萧哀风逝，淡淡寒波生，
商音更流涕，羽奏壮士惊。
心知去不归，且有后世名。
登车何时顾，飞盖入秦庭。
凌厉越万里，逶迤过千城。
图穷事自至，豪主正怔营。
惜哉剑术疏，奇功遂不成！
其人虽已殁，千载有余情。","这是一首咏史诗，取材于《史记·刺客列传》中记载的关于荆轲刺秦王的故事。咏史诗的特点是叙事与抒情紧密结合，边叙事边抒情。本文也是如此。
开头四句是引子，作者描述了燕丹为了报仇招募了荆轲。接下来着重描写送别的场面，篇幅占了全篇的一半以上。作者这样写的目的在于极力赞扬荆轲的那种不负知己、敢于牺牲的侠义精神。荆轲在途中的情形只用了四句，最后献图失败的描写只用了两句，这些都不是本诗的主要部分。作者在最后四句抒发了对荆轲的惋惜和崇敬，同时暗含对自己所处时代的悲愤。
陶渊明写作这首诗时，正值晋朝与南朝宋的更迭之际，他忧国忧民，便作了这样一首激情悲愤的诗。这首诗体现了作者豪情的一面。朱熹在《朱子语类》里说：“陶渊明诗，人皆说是平淡，据某看，他自豪放，但豪放得来不觉耳。其露本相者，是《咏荆轲》一篇。”",892000
挽歌,陶渊明,"荒草何茫茫，白杨亦萧萧。
严霜九月中，送我出远郊。
四面无人居，高坟正嶕峣。
马为仰天鸣，风为自萧条。
幽室一已闭，千年不复朝。
千年不复朝，贤达无奈何！
向来相送人，各自还其家。
亲戚或余悲，他人亦已歌。
死去何所道，托体同山阿。","挽歌原本是挽柩发丧的时候所唱的歌，是哀悼死者的歌。后来，人们会在亲朋好友死后作挽歌以示哀悼。本篇是陶渊明作的挽歌的第三篇，是作者生前写给自己的挽歌。在前两篇中作者描述了人刚死的时候和即将发丧的时候的情景，本篇描述了发丧和下葬时候的情景。
这首挽歌流畅、豁达，尤其是最后两句：“亲戚或余悲，他人亦已歌。死去何所道，托体同山阿。”这两句是陶渊明作品中的名句，鲁迅曾经在《纪念刘和珍君》中引用过，意思是：或许亲戚们还留有一些悲伤，其他人停止了挽歌也就没什么好悲伤的了。人死了没什么可说的，不过是把身体寄托到山里罢了。",21400
登池上楼,谢灵运,"潜虬媚幽姿，飞鸿响远音。
薄霄愧云浮，栖川怍渊沉。
进德智所拙，退耕力不任。
徇禄反穷海，卧疴对空林。
衾枕昧节候，褰开暂窥临。
倾耳聆波澜，举目眺岖嵚。
初景革绪风，新阳改故阴。
池塘生春草，园柳变鸣禽。
祁祁伤豳歌，萋萋感楚吟。
索居易永久，离群难处心。
持操岂独古，无闷征在今。","这首诗是谢灵运作品中传诵最广的一篇。当时谢灵运担任永嘉太守，大病初愈的他登上高楼观景，写下此诗。
在诗中作者表达了自己抑郁的心情和对放任偏远地区的不满情绪。登高望远本打算缓解郁闷，没想到满目的春色更增加了思乡之情。诗的最后两句：“索居易永久，离群难处心。持操岂独古，无闷征在今。”意思是：离群索居，容易觉得时间过的漫长，难以安心。真正有德的隐士，不追逐名利、不随波逐流，所以能安心处世，没有烦恼。这两句诗中既表明了作者对现状的不满，又表明了向古人学习，决心归隐。在写下这首诗半年之后，他果真就辞官归隐了。",16600
拟咏怀,庾信,"寻思万户侯，中夜忽然愁。
琴声遍屋里，书卷满床头。
虽言梦蝴蝶，定自非庄周。
残月如初月，新秋似旧秋。
露泣连珠下，萤飘碎火流。
乐天乃知命，何时能不忧？","诗人虽然名义上是车骑将军，更兼仪同三司的显要官职，但实际上是既没有实权，又没有俸禄，反而落得生活贫困，悲愤之情可想而知。
这首诗的手法和阮籍《咏怀诗》之《夜中不能寐》相近，只写出了深深的忧愁之情，但并没有明说因何忧愁。诗人自负其才，本以为能建功立业，博得万户侯的功名，孰料如今却落得国破家亡的下场，比起阮籍来，诗人的心情更加痛苦。最后两句深刻地反映了诗人内心的挣扎与矛盾：虽然也知道乐天知命的道理，但内心的忧思还是不能得以排遣。",15700
拟行路难,鲍照,"对案不能食，拔剑击柱长叹息。
丈夫生世会几时，安能蹀躞垂羽翼？
弃置罢官去，还家自休息。
朝出与亲辞，暮还在亲侧。
弄儿床前戏，看妇机中织。
自古圣贤尽贫贱，何况我辈孤且直。","作者出身贫寒，并且为人正直，因此不能被官场所容，只得辞官归家。这首诗中正是表达了对这种不公平现象的痛斥。
开头作者先写了自己的愤怒“拔剑击柱长叹息”，后又表达了安能摧眉折腰事权贵的感慨，于是辞官归家。有两句是描写归家之后的情景，每日与亲人在一起，哄孩子玩耍，看妇人织布。既表达了一种不同于肮脏官场的温馨，也透露出一种无奈。最后两句是本诗画龙点睛之笔，也是作者最广为流传的名句：“自古圣贤尽贫贱，何况我辈孤且直。”既有对当时社会不公的埋怨，也包含着一种无奈和自我安慰。",209000
暂使下都夜发新林至京邑赠西府同僚,谢朓,"大江流日夜，客心悲未央。
徒念关山近，终知返路长。
秋河曙耿耿，寒渚夜苍苍。
引领见京室，宫雉正相望。
金波丽鳷鹊。玉绳低建章。
驱车鼎门外，思见昭丘阳。
驰晖不可接，何况隔两乡？
风云有鸟路，江汉限无梁。
常恐鹰隼击，时菊委严霜。
寄言罻罗者，寥廓已高翔。","据《南齐书·谢朓传》记载：当年谢朓因为文采非凡深得萧子隆赏识，这引起了长史王秀之的嫉妒，因此上书齐武王对谢朓加以诬陷。齐武王下令让谢朓还京，谢朓在还京途中作下此诗，以表达自己对萧子隆和同府幕僚的怀念，以及对造谣诬陷者的愤慨。
前两句“大江流日夜，客心悲未央”是千古传诵的名句。这两句奠定了本文悲壮的格调，下面通过描写离开荆州，返回京城途中见到的景象，来抒发自己复杂的心情。此诗笔力道劲，非常洒脱，尤其是最后两句“寄言罻罗者，寥廓已高翔。”意思是，告诉那些陷害自己的人，我已经远走高飞了。这表达出作者对小人的不屑。",28000
